Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
12157,ABACD,1ST,1201941229287567361,1201889059657801728,1201915612441829378,1201679008473075712,INTENDED
12158,ABC,3RD,1189667996635160576,1189657638243590144,1189659850692800512,,PERCEIVED
12159,ABACD,1ST,1199851744114683908,1199818437213720576,1199851083247566848,1199817261630013440,INTENDED
12160,ABAB,1ST,1192548103477506057,1192547459114950656,1192547795380711425,1192506544220524545,INTENDED
12161,ABA,2ND,1201843506010034178,1201734211931181056,,1201651327811686400,PERCEIVED
12162,ABAC,1ST,1189645151863541763,1189643589191720960,1189644566107971586,1189643313911078913,INTENDED
12163,ABACC,1ST,1194384732370407424,1194383990758760451,1194384137475514369,1194375498316410881,INTENDED
12164,ABAC,1ST,1187161137873215489,1187156747833577472,1187159715664392193,1187154022702206976,INTENDED
12165,ABAC,1ST,1193927611791151104,1193902171697405953,1193923212142432259,1193866192412381184,INTENDED
12166,ABACDD,1ST,1187089019009671168,1187077897481261059,1187087810743980032,1187075609056468993,INTENDED
12167,ABAC,1ST,1197275220693807104,1197260506718863360,1197269119231377408,1197259779946582016,INTENDED
12168,ABAC,1ST,1185596598195236866,1185571876816506880,1185580939310747653,1185571583395614721,INTENDED
12169,ABAC,1ST,1186099897814130690,1186093225758642176,1186099724048388096,1185121251955822592,INTENDED
12170,ABAB,1ST,1199439831727771654,1199436350866505730,1199437630557114368,1199382628585132034,INTENDED
12171,ABAC,1ST,1191214343540613121,1191213538733363200,1191214068847149057,1191176124556087298,INTENDED
12172,ABBAC,1ST,1202337667385573380,1202336857155100675,,1202288523426091010,INTENDED
12173,ABACD,1ST,1195052632433397760,1194817945760935937,1195052282716545025,1194770372064923648,INTENDED
12174,ABCA,3RD,1202553876475523072,1202544352519692288,1202553626058776577,1202541404624433152,PERCEIVED
12175,AAB,1ST,1189664838756253697,1189664721672318976,,1189629980378091521,INTENDED
12176,ABC,3RD,1196810247047983104,1196801857265569793,1196803932644937728,,PERCEIVED
12177,ABA,1ST,1195492415362207744,1195222280286195713,1195489771671433221,,INTENDED
12178,ABAC,1ST,1192514088578027521,1192439373779947521,1192449679453237249,1192437446442733572,INTENDED
12179,ABABCD,1ST,1198748602698551296,1198521484626530304,1198748212653215744,1198517789759160321,INTENDED
12180,AB,2ND,1188545135577108492,1188456317712830465,,,PERCEIVED
12181,AA,1ST,1200139916375658496,1200139408231616512,,,INTENDED
12182,ABC,3RD,1188255579946438657,1188011353912598529,1188254995403046912,,PERCEIVED
12183,ABA,2ND,1187086246918512640,1187084912018374657,,1186808970733711360,PERCEIVED
12184,ABA,2ND,1202058916844191744,1202056586568642560,,1202054787245760514,PERCEIVED
12185,AB,2ND,1188177730648576000,1187963799992553472,,,PERCEIVED
12186,ABAB,1ST,1187921528916074496,1187919928445157376,1187920996810051585,1187919527113310209,INTENDED
12187,ABACB,1ST,1200862252347404289,1200861667883716609,1200862100207177728,1200861396633899009,INTENDED
12188,ABABC,1ST,1199331540389511168,1199269671863762945,1199329940031909889,1199135294156619776,INTENDED
12189,ABACD,1ST,1200887632189890561,1200877819099787272,1200886704808304640,1200877212683186176,INTENDED
12190,AB,2ND,1202803274904158208,1202689381443801088,,,PERCEIVED
12191,ABABC,1ST,1193433698265288704,1193429508310761473,1193430874613673986,1193401312647368704,INTENDED
12192,ABACDEDEDFDGHI,1ST,1202606563946647552,1202261079583338497,1202318483834494976,1202073832716148739,INTENDED
12193,ABAB,1ST,1188555442298994690,1188545338547802113,1188546248065855489,1188538030384173056,INTENDED
12194,ABA,1ST,1199662815772053505,1199655258831671297,1199661764188819456,,INTENDED
12195,ABABC,1ST,1198974963694395392,1198971475228844038,1198974460747014146,1198971074752458754,INTENDED
12196,ABAB,1ST,1187623009726672898,1187621844112814080,1187622507970551809,1187621658661736449,INTENDED
12197,ABABCD,1ST,1196154349845540864,1196105197925195776,1196125993829724160,1196089987856384002,INTENDED
12198,ABC,3RD,1196763606827905024,1196759500734246914,1196763251159306240,,PERCEIVED
12199,ABAC,1ST,1197043280493654016,1197042250808745986,1197043056811360256,1197041853968859138,INTENDED
12200,ABC,3RD,1199221495056289792,1199209846001680388,1199218588579770368,,PERCEIVED
12201,ABAC,1ST,1198745667088404480,1198741809649901568,1198742298336600066,1198741192739041281,INTENDED
12202,AA,1ST,1195715451281694720,1195709861411069958,,,INTENDED
12203,ABA,1ST,1201760760147390465,1201539175700422656,1201736336723591168,,INTENDED
12204,ABAB,1ST,1195801880032661506,1195800592272314370,1195800970267111424,1195796570303803392,INTENDED
12205,ABCBAD,1ST,1192052661950013440,1191664826071834625,,1191664038599700480,INTENDED
12206,ABAC,1ST,1198386583059210246,1198344670813851648,1198386101213368322,1198119124154699776,INTENDED
12207,ABAC,1ST,1200581647768412161,1200578094312165377,1200581037568528390,1200577575401218049,INTENDED
12208,AB,2ND,1197551966588751872,1197322181157564416,,,PERCEIVED
12209,AB,2ND,1197352682673053703,1197342415973232641,,,PERCEIVED
12210,ABA,1ST,1196784861186535424,1196781302500003840,1196781995529035777,,INTENDED
12211,ABA,2ND,1198708249760915456,1198708110874931201,,1198707744980627456,PERCEIVED
12212,ABAB,1ST,1192543026817773568,1192542463107510275,1192542657911934977,1192541144636362753,INTENDED
12213,ABCB,3RD,1199266267645009920,1199066180377612295,1199182297603420160,1199065733747089415,PERCEIVED
12214,ABC,3RD,1194272386020974592,1193981712675590144,1193986687610818561,,PERCEIVED
12215,ABABC,1ST,1191067429004288000,1191062796097769473,1191066037321699328,1191057243766177793,INTENDED
12216,ABCAC,1ST,1200470108402962432,1200468276402221056,,1200465212018696192,INTENDED
12217,AB,2ND,1186286664492171264,1186265047309443072,,,PERCEIVED
12218,ABAC,1ST,1192337782053588992,1192260733913960450,1192336312285708289,1192260343357169664,INTENDED
12219,ABAC,1ST,1192988239390527488,1192903245414518785,1192986958601097216,1192902723290705920,INTENDED
12220,ABAC,1ST,1196935180231024642,1196759175809945602,1196887191559004164,1196754517234212864,INTENDED
12221,ABA,1ST,1197161549514887170,1197116330912223232,1197160896851795968,,INTENDED
12222,ABABCD,1ST,1194100385528471552,1194038188421066753,1194039271474257920,1194024825012072448,INTENDED
12223,ABACD,1ST,1189326677580636160,1189319678470045697,1189323585640378371,1189317087140945921,INTENDED
12224,ABAC,1ST,1190966946415730688,1190914039892852736,1190953747373010944,1190718797340000256,INTENDED
12225,AB,2ND,1194011793041047552,1193841058272153600,,,PERCEIVED
12226,ABAC,1ST,1194822552818003969,1194817771235954688,1194821440887042048,1194815785685979136,INTENDED
12227,AB,2ND,1188449293969100805,1188448726714671104,,,PERCEIVED
12228,ABCBADE,1ST,1195193756976332800,1195152274806497280,,1195132507752206336,INTENDED
12229,AB,2ND,1197524510800596996,1197502936500318209,,,PERCEIVED
12230,AB,2ND,1187428341441323008,1187238489273880576,,,PERCEIVED
12231,ABAC,1ST,1188139389047771136,1188015792765493248,1188019178352959488,1188008989067366400,INTENDED
12232,ABAB,1ST,1196077166469033984,1195932580622852097,1196060561668296706,1195916168986583041,INTENDED
12233,ABA,1ST,1187334332828004352,1187271186838937601,1187327400490799104,,INTENDED
12234,ABA,1ST,1191216095924908032,1191215225610981378,1191215833466441729,,INTENDED
12235,ABAC,1ST,1194259973645250561,1194154494545801216,1194252310605529088,1194123135945019392,INTENDED
12236,ABA,1ST,1188708014246621185,1188070109497053184,1188676729398710272,,INTENDED
12237,AA,1ST,1192459836098842624,1192459264809414656,,,INTENDED
12238,ABAB,1ST,1190444477766221826,1190382384908161024,1190436620304080898,1190370469561671686,INTENDED
12239,ABC,3RD,1197909669341204481,1197907590535094273,1197908796162629632,,PERCEIVED
12240,ABACB,1ST,1185734807180992513,1185733831187406848,1185734509263773696,1185732340674371585,INTENDED
12241,ABA,1ST,1189593326976196613,1189592707200618496,1189593224098304000,,INTENDED
12242,ABCA,3RD,1197741140218265600,1197452854681899008,1197710299207475200,1197413360175681536,PERCEIVED
12243,ABA,2ND,1187895825130651649,1187589108564054016,,1187533239797202944,PERCEIVED
12244,ABAB,1ST,1196486746151772160,1196485779448614912,1196486449136312322,1196430870829240321,INTENDED
12245,ABA,1ST,1199745933556236288,1199705961780391936,1199745670955110400,,INTENDED
12246,ABABC,1ST,1196625897664565248,1196593968626032641,1196621299285712896,1196583871237754880,INTENDED
12247,ABAB,1ST,1188862094449364992,1188855100946542592,1188857972627165184,1188841737222934528,INTENDED
12248,AB,2ND,1190421242089758720,1190420362980278272,,,PERCEIVED
12249,ABA,2ND,1190743639066058757,1190743013858914305,,1190742660895707137,PERCEIVED
12250,ABAC,1ST,1195957746333470721,1195479829186891776,1195697106356449280,1195395457855438856,INTENDED
12251,AB,2ND,1196178403042283520,1196169139359866880,,,PERCEIVED
12252,ABA,1ST,1193391429747392517,1193389707574554624,1193391339569852416,,INTENDED
12253,ABAC,1ST,1201804520600350721,1201803614173442050,1201804339364405248,1201786795207385089,INTENDED
12254,ABA,2ND,1193679410949509126,1193678956915912704,,1193677960500465667,PERCEIVED
12255,ABA,1ST,1190749218757107712,1190711559087120384,1190748148819468288,,INTENDED
12256,ABA,1ST,1187009930836021248,1186982264598663170,1187009756034195456,,INTENDED
12257,ABAC,1ST,1191069392970375173,1191062755706580997,1191068382407335941,1191023491237253120,INTENDED
12258,ABA,2ND,1189567609664094208,1189296860399312904,,1176224243287240705,PERCEIVED
12259,AAB,1ST,1201224810958737408,1201212983218556928,,1200665419628965888,INTENDED
12260,ABACD,1ST,1198707736877436929,1198641346988392449,1198703474457923586,1198629051436544005,INTENDED
12261,ABACD,1ST,1201085004966760450,1201077902546231297,1201082474752815104,1201076316143050753,INTENDED
12262,ABC,3RD,1191276433672421376,1191015437666050048,1191111755931553793,,PERCEIVED
12263,ABABC,1ST,1202720713938833408,1202718899365564417,1202720297922658304,1202700496709898240,INTENDED
12264,ABA,2ND,1191162864716828673,1190903091844898816,,1190898506732429313,PERCEIVED
12265,AB,2ND,1197627649998245888,1197627183717638146,,,PERCEIVED
12266,ABAB,1ST,1186424603716964352,1186419783492726784,1186423348684840960,1186116082161065984,INTENDED
12267,ABAC,1ST,1199105473267585025,1199020549810376705,1199085467855015937,1199019925387595776,INTENDED
12268,ABAB,1ST,1201205387984359426,1201205055359258625,1201205170425581568,1201200852276350976,INTENDED
12269,ABA,2ND,1199756913128484864,1199755540324372481,,1199755353824604160,PERCEIVED
12270,ABACC,1ST,1196897889798303744,1196784397749538819,1196841779351425025,1196775446886670345,INTENDED
12271,ABC,3RD,1190927303502696449,1190666613923573761,1190696819111735296,,PERCEIVED
12272,ABABC,1ST,1197963239377788928,1197962679622746114,1197962883713261568,1197962410172153856,INTENDED
12273,AB,2ND,1187874223152254976,1187860323677560832,,,PERCEIVED
12274,AABC,1ST,1193246362089000965,1193246301665865728,,1193246199270313985,INTENDED
12275,ABAC,1ST,1188295675466915840,1174773777760169990,1188249549556588544,1162459572012896257,INTENDED
12276,ABAB,1ST,1197136724348080130,1197135878268899330,1197136275729453056,1197001860655308801,INTENDED
12277,ABCB,3RD,1195611348526227456,1195609262266806272,1195610050250846208,1195544202240651264,PERCEIVED
12278,ABAB,1ST,1194716810370834432,1194702562349518848,1194713748566691841,1194697221628977152,INTENDED
12279,ABAC,1ST,1189079790361251840,1189078154524053509,1189078596276518914,1189042962325495809,INTENDED
12280,AA,1ST,1200925285442445312,1200925176377954309,,,INTENDED
12281,ABACD,1ST,1193693912205905920,1193539598300827648,1193623485244936193,1193270107914551307,INTENDED
12282,AB,2ND,1196906069286621184,1196506655095230464,,,PERCEIVED
12283,ABABC,1ST,1188611527374508039,1188606822472650755,1188610609811730433,1188557495607934976,INTENDED
12284,ABA,1ST,1197147627487285249,1197146770741977088,1197147497086324737,,INTENDED
12285,ABA,2ND,1198126031103832069,1198107267972907008,,1198081115036225536,PERCEIVED
12286,AB,2ND,1189423199701757952,1188984353419857920,,,PERCEIVED
12287,ABAC,1ST,1188783845606223872,1188780525240098818,1188783607512555522,1188778522938150912,INTENDED
12288,ABAC,1ST,1201248259102138369,1201247836307968001,1201248089606180871,1201246722489491456,INTENDED
12289,AB,2ND,1191572632765792256,1191525810689196033,,,PERCEIVED
12290,ABAC,1ST,1186538212291944448,1186363240122634241,1186535845127475200,1186362134273363973,INTENDED
12291,ABAC,1ST,1199884145092153344,1199875431660429313,1199875752960970755,1199874821670260736,INTENDED
12292,ABBA,1ST,1193301212470431744,1193300122383323136,,,INTENDED
12293,ABAC,1ST,1191809071042768896,1191807720166494210,1191808292483321856,1191799027077206017,INTENDED
12294,ABAB,1ST,1193731862398586880,1193731140777062402,1193731626523668480,1193730876028444673,INTENDED
12295,ABACCCC,1ST,1200717720741912583,1200717137154891776,1200717314179715075,1200716862478323712,INTENDED
12296,AB,2ND,1193301703740837889,1193234770680958976,,,PERCEIVED
12297,ABAC,1ST,1194595404039409664,1194460041991999488,1194593814394093569,1194270314793820162,INTENDED
12298,ABAB,1ST,1197071118789595138,1197064779669467136,1197070416335921152,1196792475425234947,INTENDED
12299,ABAC,1ST,1194797244173705218,1194730286145318914,1194745296846114817,1194726763646947329,INTENDED
12300,AB,2ND,1200811979134382080,1200805688164978689,,,PERCEIVED
12301,ABA,2ND,1188106819824160768,1188106592895557638,,1188105912248078336,PERCEIVED
12302,ABA,2ND,1195475721461866496,1195475260252053505,,1195436039126634503,PERCEIVED
12303,AAAB,2ND,1200100770596708353,1199766458701635584,,,PERCEIVED
12304,ABACDCBEF,1ST,1198293665933864960,1198283137668829185,1198289633018368001,1198271121839312903,INTENDED
12305,ABA,1ST,1186041879156183041,1186033708685516805,1186035369407664128,,INTENDED
12306,ABAC,1ST,1193564202784440328,1193509666040549376,1193561545302827009,1193144974679986178,INTENDED
12307,AAB,1ST,1199148062800859136,1199146249447976966,,1199065343337095169,INTENDED
12308,ABA,1ST,1187919381650690048,1187913632002252803,1187916179467374592,,INTENDED
12309,ABACD,1ST,1185713109786333184,1185653140227534851,1185694955404177409,1185643613033828352,INTENDED
12310,ABA,1ST,1201541571558002688,1201536458198306817,1201540940814585856,,INTENDED
12311,ABAC,1ST,1190384701883572224,1190382409641910273,1190383940697149440,1190004765423525888,INTENDED
12312,ABC,3RD,1192976893089394688,1192973645620109312,1192974830523633667,,PERCEIVED
12313,ABACD,1ST,1201503033596809216,1201498911522852864,1201501789956251648,1201495063479668737,INTENDED
12314,ABAB,1ST,1197227104376541184,1197223189614448640,1197226985833009152,1197222863704641537,INTENDED
12315,ABA,1ST,1201062544141623296,1200872118122143745,1201061384102055937,,INTENDED
12316,ABABCDD,1ST,1202800019088322561,1202796259632984064,1202797907776286720,1202728856580308992,INTENDED
12317,AB,2ND,1185533255627366400,1185371843957526528,,,PERCEIVED
12318,ABAC,1ST,1191118704525881344,1191112996946354177,1191115925401026566,1191109435046989825,INTENDED
12319,AAAB,2ND,1190282121535000576,1189937823631183879,,,PERCEIVED
12320,ABA,1ST,1193098189223669769,1193095559940395010,1193096134740320256,,INTENDED
12321,ABA,1ST,1189812393234386945,1189557353923989507,1189812186413240321,,INTENDED
12322,AB,2ND,1194840862779424774,1194773777810382848,,,PERCEIVED
12323,ABABBCD,1ST,1197926198166179840,1197921915190398976,1197923463492620288,1197919806856368128,INTENDED
12324,ABCB,3RD,1186702945016045568,1186683888975794176,1186684701551087617,1186682836734095362,PERCEIVED
12325,ABAC,1ST,1201861392149684224,1201836406693339136,1201857665338617856,1201800409909776384,INTENDED
12326,ABA,1ST,1197970881168982016,1197195979646214145,1197265252909568001,,INTENDED
12327,ABC,3RD,1199076072165384194,1199070380209532928,1199075973049790465,,PERCEIVED
12328,ABACD,1ST,1196877098037608448,1196855359907844096,1196875802085920770,1196836055246225408,INTENDED
12329,ABAC,1ST,1188531241131368452,1188527971277127681,1188528563999465474,1188527532573777920,INTENDED
12330,ABACDDD,1ST,1194763900786499586,1194744817437347840,1194757772367273986,1194676417763495936,INTENDED
12331,ABAC,1ST,1200023549051883520,1199853767576952833,1200022657237999617,1199850572825997314,INTENDED
12332,AA,1ST,1194742252037431297,1194742212686438400,,,INTENDED
12333,ABAC,1ST,1185927627837710339,1185915097014775808,1185924211979751424,1185910528415354880,INTENDED
12334,ABAB,1ST,1200528130533928960,1200527665129828355,1200527931480662016,1200526768475721729,INTENDED
12335,ABACDE,1ST,1187005400782180352,1186798366988091392,1186821543638093824,1186796862709194752,INTENDED
12336,ABABC,1ST,1193875182231834624,1193836700948037636,1193872394378764288,1193738899228626944,INTENDED
12337,AABCDE,1ST,1197158094242889729,1197086985472528385,,1196982220482908160,INTENDED
12338,ABAC,1ST,1194114717481988096,1193999714930380800,1194089633786806278,1193998423399251969,INTENDED
12339,ABABCCCC,1ST,1192598283236962304,1192597646487248896,1192598003665772544,1192596989663436800,INTENDED
12340,ABAC,1ST,1188637130576318466,1188458698890452992,1188558550630576128,1188442671016267776,INTENDED
12341,ABA,1ST,1200170247044485121,1200022133230850048,1200069339514163201,,INTENDED
12342,ABA,2ND,1192859437683232768,1192859291431997440,,1192858587741077505,PERCEIVED
